epoch,lr,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_precision,val_precision,train_recall,val_recall,macro_excludes_background,train_dice_class_0,val_dice_class_0,train_iou_class_0,val_iou_class_0,train_precision_class_0,val_precision_class_0,train_recall_class_0,val_recall_class_0,train_dice_class_1,val_dice_class_1,train_iou_class_1,val_iou_class_1,train_precision_class_1,val_precision_class_1,train_recall_class_1,val_recall_class_1,train_dice_class_2,val_dice_class_2,train_iou_class_2,val_iou_class_2,train_precision_class_2,val_precision_class_2,train_recall_class_2,val_recall_class_2,train_dice_class_3,val_dice_class_3,train_iou_class_3,val_iou_class_3,train_precision_class_3,val_precision_class_3,train_recall_class_3,val_recall_class_3
1,0.0003,1.161629969733102,1.1542554457982381,0.041492266226333605,0.03574970407996563,0.021372101996688944,0.018887696374176383,0.026875818514518455,0.02835645311504338,0.17157853382603963,0.32824478166914156,True,0.7575646622987342,0.04641686257576484,0.6097417220121639,0.023759860374800663,0.9305815626398548,0.9001736829046398,0.6387972898570835,0.02382263040449662,0.07070266882760382,0.10724911223989689,0.036646849443698344,0.05666308912252915,0.04979710983516565,0.05671290623008676,0.12186222139521374,0.9847343450074246,0.047253298525708774,0.0,0.024198375800626535,0.0,0.02752219405955199,nan,0.1669233085293991,0.0,0.006520831325688221,0.0,0.003271080745741955,0.0,0.0033081516488377236,0.0,0.22595007155350613,0.0
2,0.0003,1.1087315048490252,1.1222999254862467,0.08085912291665374,0.006185260181137382,0.043149026159688464,0.0031039045668426798,0.05242427316882275,0.09942343297383693,0.23279306326682206,0.003801112797881031,True,0.8278236381864291,0.9604911202290652,0.7062278895520764,0.9239854886479836,0.9483415801861153,0.9301775014456853,0.7344834010999897,0.9928470823078009,0.08319741794646054,0.008084229362048856,0.043404270593859574,0.004058519683018384,0.06217178220945641,0.03433301669154566,0.12571120730393362,0.004581507370250987,0.15306727891858427,0.0025350432448553533,0.08287647794174134,0.001269130272489735,0.0918546796580625,0.25,0.45884436333266315,0.001273980815347722,0.006312671884916438,0.007936507936507936,0.0031663299434644574,0.00398406374501992,0.003246357638949329,0.013937282229965157,0.11382361916386939,0.005547850208044383
3,0.0003,1.0878000906535557,1.0563271522521973,0.07547849635481686,0.03988942247423406,0.04000026675383398,0.02055736469527591,0.04605386411182569,0.1290393620814029,0.2615441447077528,0.03754835590373703,True,0.8068705242060722,0.9585206004498679,0.6762640103825844,0.92034523281392,0.964131184732146,0.9351596699893293,0.6937173992460384,0.9830785781277873,0.09035682125467842,0.07748875908727991,0.047316075725751486,0.04030601092896175,0.06100321012894317,0.17106809326488961,0.17415879907432058,0.050088732751439644,0.13168157269920158,0.031085206772134333,0.07048133271877263,0.015787989850577954,0.07488313819266458,0.20973782771535582,0.5452524728633349,0.016786570743405275,0.00439709511057057,0.011094301563287948,0.0022033918169778372,0.005578093306288032,0.002275244013869307,0.006312165263963275,0.06522116218560277,0.04576976421636616
4,0.0003,1.0661924498421804,1.0455803155899048,0.0957253129084648,0.10235750766427447,0.051510129810508176,0.0551591781031712,0.059661202081100706,0.1810826067587004,0.24770824108556164,0.08738237941125966,True,0.8136211312805419,0.959167414782043,0.6858021098763671,0.921538610920014,0.9554561847978614,0.942586032201522,0.7084530658951053,0.9763426221309259,0.13993047822465365,0.16036517095857378,0.0752286280628354,0.08717228464419476,0.08901060083903026,0.25012473613509884,0.32699026989352825,0.11801455941472601,0.14513287940609407,0.13544767574994276,0.07824435389184337,0.07264353699723672,0.08885890932336164,0.2868574199806014,0.3957763823264832,0.08865407673860912,0.0021125810946466296,0.011259676284306826,0.001057407476845776,0.005661712668082095,0.0011140960809102403,0.006265664160401002,0.020358071036673406,0.05547850208044383
5,0.0003,1.0387333222797939,1.0036447286605834,0.11374471371804219,0.18988333634105647,0.06212221041553706,0.11059866478331905,0.07140642302526522,0.16976685267969446,0.29309761632863374,0.22351648861348664,True,0.8048532489976298,0.9412692521803674,0.6734346625823138,0.8890544211725528,0.9642037719323299,0.9618914889849725,0.6907031926101517,0.9215127063878313,0.1603418295842405,0.2793698585945481,0.08715849072548273,0.1623648521967377,0.09607731718677225,0.22212247515229241,0.4842456652690984,0.37637173590235773,0.17864157119476268,0.28836076463207616,0.09808150244866784,0.16847052735975163,0.11693588346050937,0.28406281808928313,0.37822806303223516,0.2927907673860911,0.0022507403751233957,0.0019193857965451055,0.001126638072460617,0.0009606147934678194,0.0012060684285139967,0.003115264797507788,0.01681912068456772,0.0013869625520110957
6,0.0003,1.014609956741333,0.9765423933664957,0.12847894715581415,0.14159917362765415,0.07100699286920846,0.07956517442811499,0.08256810429873952,0.09144556823208316,0.2993968417722867,0.3382028522993057,True,0.8338271512299442,0.8942264261232298,0.7150116315170334,0.808688548224326,0.9665329454859938,0.9709556975658792,0.7331632186594856,0.8287359932060414,0.1827479960686557,0.17350050830227043,0.10056282544925448,0.09499072356215213,0.11268620175163593,0.12182176246220523,0.48313111651554724,0.30132918039911627,0.20000698150337948,0.251297012580692,0.11111542069781366,0.14370479972219286,0.13356275150282498,0.15251494223404427,0.3980046367449009,0.7132793764988009,0.0026818638954073082,0.0,0.001342732460557234,0.0,0.0014553596417576267,0.0,0.017054772056411937,0.0
7,0.0003,0.9991647754396711,1.0764066696166992,0.13521753419724833,0.12493878616920544,0.0751511180776904,0.06945462397645961,0.08869841576770598,0.11453153225016538,0.2960699402856163,0.39607344583208515,True,0.8563469121090633,0.4269645128586453,0.7487820574054429,0.2714271333029868,0.9660644397361272,0.999456059696441,0.7690092648551596,0.2714672345808988,0.19579354709944727,0.13893833537407266,0.10852058908484534,0.0746554173969293,0.12148439649953217,0.07478048496830843,0.5042021605672679,0.9780884430118431,0.20743181091025437,0.23587802313354364,0.11571766818844803,0.13370845453244956,0.14316767936070884,0.2688141117821877,0.3763776384895186,0.21013189448441247,0.0024272445820433435,0.0,0.0012150969597778108,0.0,0.0014431714428769181,0.0,0.007630021800062286,0.0
8,0.0003,0.9877598524093628,0.9465187231699626,0.13832701981210935,0.1823746702767457,0.07690332512975516,0.10651075991239593,0.09271459896265509,0.12780718868898147,0.30308913235219265,0.34729334709770115,True,0.8529456629447667,0.8658820669431909,0.7435965632931436,0.7634850324686808,0.9688682178886876,0.9736220601581036,0.7617984639151238,0.7796111202918076,0.20379372571609952,0.2155042801584212,0.11345786318297249,0.12076480641688114,0.12397741239743473,0.13422245552535467,0.5721283958999311,0.5463764441708014,0.20451176629699758,0.3316197306718158,0.11390315038445778,0.19876747332030664,0.14828528953757927,0.24919911054158972,0.3294207861692765,0.49550359712230213,0.006675567423230975,0.0,0.003348961821835231,0.0,0.00588109495295124,0.0,0.007718214987370194,0.0
9,0.0003,0.9658847434180123,1.1082380374272665,0.15850392719464654,0.13753970308065552,0.08970945085889225,0.07890302732316329,0.11370003219495424,0.10750575163323291,0.29208587482154197,0.4344113270102472,True,0.8781233731092056,0.11535657308683506,0.7827272197860701,0.06120869944919831,0.9658868171365456,0.9998927345537757,0.804980382170411,0.06120910136546747,0.22584254119281122,0.1083601219486903,0.12729565804415743,0.05728369506584862,0.1430465009332648,0.057471087361596625,0.5361948260355864,0.9461446524935714,0.24425940432555457,0.3042589872932763,0.13912044007373733,0.17942538690364124,0.19218379842641115,0.2650461675381021,0.3350460760210128,0.35708932853717024,0.005409836065573771,0.0,0.002712254458781951,0.0,0.005869797225186766,0.0,0.005016722408026756,0.0
10,0.0003,0.9576450007302421,0.9122590144475301,0.16908288513282574,0.18707081118698773,0.09675812090794829,0.11084990438330844,0.1294036914883941,0.12448281863096555,0.26518103314204605,0.3852597470030205,True,0.8976208845814597,0.8637838350735184,0.8142578828161671,0.7602284334067798,0.9582091161096533,0.9722575565672817,0.844239059328715,0.777085273591441,0.22621770454885334,0.19233074798559854,0.12753408641465594,0.10639708993847856,0.1516987821388226,0.12067191213456702,0.4446360799163144,0.4735250443663757,0.2767354182035757,0.36888168557536466,0.1605878871572302,0.22615262321144675,0.2298076325878414,0.25277654375832964,0.3477469626287999,0.6822541966426858,0.00429553264604811,0.0,0.002152389151958674,0.0,0.00670465973851827,0.0,0.0031600568810238585,0.0
11,0.0003,0.9568892581122262,1.0021237134933472,0.14757798166791347,0.1491223265407247,0.08315845910064648,0.08661581585285046,0.11346915692684355,0.09271701421554135,0.23519174782996718,0.45330207349096635,True,0.8976083224860628,0.5938935381674822,0.8142372087843658,0.4223674055188442,0.9566172006042944,0.9780144478636941,0.845456392549296,0.4264161102617447,0.1836786059788411,0.11801852418809486,0.10112670950386954,0.06270971617145196,0.1236078443964583,0.06505218416894763,0.35733646464740226,0.6352359566839303,0.2561900095120053,0.3293484554340792,0.14691394756851467,0.19713773138709942,0.20317564818243747,0.2130988584776764,0.3466377541867195,0.7246702637889688,0.0028653295128939827,0.0,0.0014347202295552368,0.0,0.013623978201634877,0.0,0.001601024655779699,0.0
12,0.00015,0.9431818314961025,1.024894642829895,0.14084661033499257,0.1414573350512818,0.07920863212248037,0.08132560014483677,0.10469992959659757,0.08415787227957611,0.22475659702401685,0.48135517789093485,True,0.9162375225268645,0.6129082520950335,0.8454228131823989,0.44186568986568986,0.9556261421539433,0.9816224870161496,0.8799673759430392,0.44555147835355946,0.1614685265928036,0.11517197271176804,0.08782472801162741,0.06110476449008984,0.12209721479752231,0.06385007229276403,0.23831540858377726,0.5869762051356343,0.25899600052839117,0.3092000324420774,0.14876243857394697,0.18287203594442045,0.18443500642470287,0.1886235445459643,0.4347518399698056,0.8570893285371702,0.0020753038837829827,0.0,0.0010387297818667458,0.0,0.0075675675675675675,0.0,0.0012025425184676172,0.0
13,0.00015,0.9169951064246041,1.1664685249328612,0.21037918949909815,0.08142106645146596,0.12729987198737114,0.043809122714767994,0.17531031329548077,0.06658520801457359,0.2680924950482712,0.49316537679276734,True,0.934885694038734,0.3038857192695638,0.8777327361076043,0.17916582787021557,0.9580337513032361,0.9984452546733815,0.9128298554648797,0.17921582747197548,0.22128774084489405,0.07482487229631894,0.12440895918151847,0.038866527631472615,0.178152695910281,0.04046173669318952,0.29198410221577664,0.4964325812176307,0.40898114370857525,0.16943832705807893,0.25705612607375833,0.09256084051283137,0.34054932831351076,0.09270867933595765,0.5118312757201646,0.9830635491606715,0.000868683943825105,0.0,0.00043453070683661645,0.0,0.007228915662650603,nan,0.0004621072088724584,0.0
14,0.00015,0.9307970711163112,1.0482576529184977,0.16406294634394566,0.1445856784991381,0.09392187929948609,0.08406953440940128,0.13098032906562776,0.08695547518588818,0.23029694374045062,0.5307866768408459,True,0.9224068103392624,0.34195890377418203,0.8559879731883485,0.20624271892450652,0.9551685637583757,0.9977139954279909,0.8918179480004861,0.20634022542196853,0.20391130923709952,0.10446369120817846,0.11353075729823055,0.05511036149698531,0.15501759088624562,0.05613353984754922,0.2978579574718564,0.7514577523450798,0.2872947288119365,0.32929334428923585,0.1677432385156653,0.19709824173121848,0.22655975994700128,0.2047328857101153,0.39251926306639323,0.840902278177458,0.0009828009828009828,0.0,0.0004916420845624386,0.0,0.011363636363636364,0.0,0.0005136106831022085,0.0
15,0.00015,0.9282082285199846,0.8757420221964518,0.15203927889874444,0.17450781066459484,0.08576914227561348,0.10164675563269336,0.11591977633956328,0.11561807273012277,0.23391542303560486,0.3740671174986417,True,0.9168629857781517,0.908793754229779,0.8464884624378275,0.8328340840720837,0.9549043839901643,0.9694168284348079,0.8817364455651637,0.8553066310042211,0.22460475421532916,0.1915577934032784,0.12650971931383126,0.10592419968109898,0.1725396298807137,0.13805451202941413,0.32167155188641194,0.312773894462352,0.23070325659346994,0.33196563859050604,0.13039263054838587,0.19901606721698112,0.16569588961416662,0.2087997061609542,0.37965182463511926,0.8094274580335732,0.0008098258874342017,0.0,0.0004050769646232784,0.0,0.009523809523809525,0.0,0.00042289258528333803,0.0
16,0.00015,0.9198871340070452,0.8695109287897745,0.15865278068552588,0.19601486687781608,0.09100784176890908,0.11647727853882174,0.12081376402595885,0.13880223483468013,0.2336223889187121,0.354534795979811,True,0.925237865377894,0.929321712494447,0.8608768727260885,0.8679747439910861,0.9600597618102462,0.9662186825557894,0.8928535743855444,0.8951390583669766,0.17378012317139305,0.2174334172784417,0.0951583789971543,0.12197772548079085,0.13111345696012577,0.17226050233385196,0.2576115256081449,0.29471949585310203,0.3015847470750956,0.3706111833550065,0.17756832232619507,0.22745411013567438,0.2286287797871165,0.24414620217018845,0.44292225224984166,0.7688848920863309,0.0005934718100890207,0.0,0.00029682398337785694,0.0,0.002699055330634278,0.0,0.0003333888981496916,0.0
17,0.00015,0.9061632173401969,0.8786682844161987,0.18962198879861158,0.21639869770146644,0.1115542703982817,0.12976074185600148,0.182561440027448,0.17942141902130873,0.22080923551769827,0.27567892627334517,True,0.9369689270392842,0.9382592554919843,0.8814125483930326,0.8836990200717506,0.9518044744301771,0.9642972655780728,0.9225887579927988,0.9135904341764131,0.2160208886195061,0.2786705790145288,0.12108935987055532,0.16189264856403154,0.18102225876409048,0.21693004306128416,0.26779631139413435,0.3895367788200355,0.3501186312449745,0.3705255140898705,0.2122083671440987,0.2273895770039729,0.31552569768188987,0.321334214002642,0.3932308349348708,0.4375,0.002726446531354135,0.0,0.0013650841801911117,0.0,0.05113636363636364,0.0,0.0014005602240896359,0.0
18,0.00015,0.9129130125045777,0.8773348331451416,0.18007878598329108,0.2205105966085964,0.104486321220068,0.1331866551191034,0.15223440427287352,0.1740823934123644,0.24121744282549004,0.30160305133894405,True,0.9273517349636805,0.941176009016992,0.8645441056414525,0.8888880654689435,0.9558456134589493,0.9645958223139262,0.9005074928354161,0.9188664770457662,0.22160033548469016,0.2693209738664284,0.12460659991469678,0.15561578420933758,0.17074093812514,0.2191226914427205,0.31561363766157124,0.34935351852522545,0.3154308942600549,0.3922108159593608,0.18724722730891008,0.24394418114797262,0.2577627085329599,0.30312448879437265,0.4063395665174214,0.5554556354916067,0.003205128205128205,0.0,0.0016051364365971107,0.0,0.028199566160520606,0.0,0.001699124297477454,0.0
19,0.00015,0.8975557804107666,0.8715938886006673,0.18027146088966906,0.1819036381222278,0.10478875807671433,0.10666301063359473,0.14847604778633808,0.12819323958900028,0.25922302148218707,0.3653209834073996,True,0.9284077242286183,0.9311257504123331,0.866381500893432,0.871127497712222,0.9601710213300629,0.9667651612082311,0.8986786485952845,0.8980205810541798,0.20560616608154333,0.20089175130047066,0.11458251928594554,0.11166184772132727,0.15822578282977515,0.16806036374274708,0.2934916262355711,0.24966498859150338,0.327973373583557,0.34481916306621274,0.19615320019543178,0.20832718417945692,0.2490344215979414,0.2165193550242537,0.4801812745281256,0.8462979616306955,0.007234843003906815,0.0,0.0036305547487656114,0.0,0.03816793893129771,0.0,0.00399616368286445,0.0
20,0.00015,0.8989063876015799,0.8712291876475017,0.20464724099281353,0.19074898278804875,0.12065115444716278,0.11288581133266051,0.18565369569912252,0.13589573051506607,0.2534040353473684,0.36757231062782963,True,0.9393546947652075,0.9332245677473078,0.8856445129479594,0.8748088299864881,0.9585372366058169,0.9658943068962004,0.9209248633014945,0.9026925219397365,0.27951976347571356,0.20874510672870966,0.1624661286667258,0.11653567982582737,0.23250783336576672,0.17626733858896318,0.3503610238713489,0.25589438991706204,0.32844126084838426,0.3635018416354366,0.19648801633802088,0.22212175417215418,0.275455480903093,0.23141985295623502,0.40666636879496,0.8468225419664268,0.005980698654342803,0.0,0.0029993183367416497,0.0,0.04899777282850779,0.0,0.0031847133757961785,0.0
21,0.00015,0.8916415384837559,0.9992007652918498,0.20320017992049724,0.16455846617980066,0.12029807861892196,0.09611088184657857,0.1852985043506533,0.1017091556177127,0.2377238754075535,0.44333938339893436,True,0.9413318636594473,0.7865783163553732,0.8891661431440677,0.6482316304030523,0.9571330192909437,0.9763323209511201,0.9260439524502895,0.6585806011033616,0.2490217253324846,0.15168236587416206,0.142218626544507,0.08206509696906086,0.203902156851521,0.08909794189705053,0.3197835947835948,0.5097243852087936,0.35530835673136507,0.3419930326652399,0.21603341768383447,0.2062675485706748,0.32596595894016495,0.21602952495608754,0.3904559326736336,0.8202937649880095,0.005270457697642164,0.0,0.0026421916284244196,0.0,0.026027397260273973,0.0,0.002932098765432099,0.0
22,0.00015,0.8975308043616158,0.8474258859952291,0.17735338937353062,0.2441388215235807,0.10313359295953763,0.15022255705306461,0.15441482288775038,0.22690310083491563,0.22253206494406452,0.3007501275514785,True,0.9292362463641645,0.9511982899646406,0.8678256461417313,0.9069381570064106,0.9499401651678337,0.964817660401997,0.9094155601704856,0.9379580696315087,0.19784724062402517,0.29999767335447997,0.10978383469142375,0.17646897810218978,0.16298605124124058,0.26236112806739104,0.2516790264633345,0.3502408460396219,0.3295400303003051,0.42708545788292884,0.19727502381248188,0.27152489626556015,0.27398583942529464,0.34938265719597655,0.4133526548250219,0.5492356115107914,0.004672897196261682,0.005333333333333333,0.00234192037470726,0.00267379679144385,0.026272577996715927,0.06896551724137931,0.0025645135438371533,0.0027739251040221915
23,0.00015,0.8888600621904645,0.8412523667017618,0.1988621600805105,0.2291758082799018,0.11726457909337307,0.13955048148903296,0.170512009564586,0.3290649868834215,0.2597753536159718,0.2149409627114142,True,0.9362597504277139,0.9643460921583077,0.880158244274549,0.9311470606701128,0.9630884911757395,0.9550241637662634,0.9108852349561308,0.9738517958354173,0.2494179434000134,0.26129139820800484,0.14247715064807506,0.1502790047387501,0.18984051166627627,0.3217739158078788,0.36349232659269515,0.21994857122161457,0.3440014742920327,0.41805048775039094,0.2077305438088879,0.26426285068725286,0.2941725812476653,0.4154210448423857,0.41415353263102533,0.4207134292565947,0.003167062549485352,0.008185538881309686,0.0015860428231562252,0.00410958904109589,0.027522935779816515,0.25,0.0016802016241949033,0.004160887656033287
24,0.00015,0.8699269584247045,0.8316567579905192,0.20829708532738958,0.22487554881175564,0.1240847969060076,0.13632730202859938,0.18051317266049738,0.2490569014749422,0.2589612382389622,0.22701690371153868,True,0.9441094632929926,0.9628102271060679,0.8941357370598045,0.9282874284613,0.9607374960259519,0.9558095718786028,0.9280472198465032,0.969914189064222,0.24206075183302944,0.2577226916528305,0.13769574351640979,0.14792288828999442,0.20420412558049725,0.30975925973002516,0.29714786435092366,0.220654811488175,0.3744419234428749,0.40907105661011256,0.23034669067987393,0.25712716982725853,0.30910224121702407,0.3707447780281347,0.4748097419915788,0.45623501199040767,0.008388580706264375,0.007832898172323759,0.00421195652173913,0.003931847968545216,0.028233151183970857,0.06666666666666667,0.0049261083743842365,0.004160887656033287
25,0.00015,0.8725892169134958,0.8408655563990275,0.20886123037917423,0.22341337326557784,0.12386693198117497,0.13545998978954055,0.18607583538576222,0.16639450545765475,0.25867881981938456,0.3526887663748976,True,0.9385997153725661,0.9111794544911023,0.8843032444654257,0.8368499825333762,0.9606415211977757,0.9722987976451868,0.9175467147721447,0.8572896614292922,0.26556966347787425,0.2689228859877324,0.15311636211944593,0.15535003253808058,0.20932835522581367,0.18259189877684365,0.36313497420345064,0.5101046684292492,0.3535658411311509,0.4013172338090011,0.21474641984715717,0.25102993683054103,0.3115007769477332,0.31659161759612053,0.4087655384825397,0.5479616306954437,0.007448186528497409,0.0,0.003738013976921827,0.0,0.03739837398373984,0.0,0.00413594677216328,0.0
26,0.00015,0.8682333367211478,0.8248483657836914,0.1930846341679807,0.23240560194643312,0.1130929941797395,0.1417646554220365,0.1738869688385433,0.17772704730883046,0.2380308802686768,0.34130825613675153,True,0.9354130574821912,0.9259507956761744,0.8786629068264599,0.8621120819684538,0.9579821830384615,0.9707559240739095,0.9138828687442393,0.8850991460493153,0.25107352795870136,0.2896213720749598,0.14355865267775111,0.1693317300312132,0.19463614811243043,0.20748299319727892,0.3536065117509912,0.47941037992104596,0.3254620599003206,0.4075954337643396,0.19435932271617984,0.2559622362348963,0.29761299369731714,0.32569814872921243,0.3590611201487334,0.5445143884892086,0.0027183146449201497,0.0,0.0013610071452875127,0.0,0.029411764705882353,0.0,0.0014250089063056644,0.0
27,0.00015,0.8752943754196167,0.8205250978469849,0.19457522105659675,0.30427876846634305,0.11321440659776437,0.18411380599885055,0.17642264138981614,0.2609217280017711,0.25084531751734845,0.381442357834297,True,0.9336410288772243,0.9580098600328668,0.8755410271404087,0.9194039591037633,0.9569765361256628,0.963237702016179,0.9114164860451114,0.9528384585331047,0.2541256091603417,0.3008198367630142,0.14555778496649058,0.17703822306278813,0.20727782637066655,0.30333996170275446,0.3283337878374693,0.29834124080982216,0.31392061150073775,0.43613707165109034,0.18618376669686398,0.2788844621513944,0.25229983231205627,0.3415213609944423,0.4153687379058267,0.6032673860911271,0.0156794425087108,0.17587939698492464,0.007901668129938543,0.09641873278236915,0.06969026548672566,0.13790386130811663,0.008833426808749299,0.24271844660194175
28,0.00015,0.8614752156393869,0.9102001984914144,0.22076581622352023,0.21683419763182252,0.13239673510786817,0.13079882828193792,0.18968980644376943,0.1702203868322573,0.27151458007686796,0.34730079288132276,True,0.9399875773159531,0.8908091608860405,0.8867703408001766,0.8031162262371675,0.9609319665407606,0.9747333455589241,0.9199367169706718,0.820191014420746,0.2798784534970547,0.2569560831473347,0.16270853304875768,0.1474180200871293,0.22148631457999918,0.16457074252691126,0.3800825317240117,0.5858172467494839,0.37495715232443877,0.3935465097481328,0.23073677894756578,0.24497846475868454,0.3327182398864443,0.3460904179698607,0.4294800764311204,0.4560851318944844,0.007461842849067269,0.0,0.0037448933272809805,0.0,0.014864864864864866,0.0,0.004981132075471698,0.0
29,0.00015,0.8618138994489397,0.8142140785853068,0.20035590798358696,0.24730481012689098,0.11817603016350314,0.15232462150636164,0.19024388945144363,0.21157049037272402,0.22610830912933755,0.313146885813238,True,0.9453884542394623,0.9507724509009055,0.8964328695621204,0.9061642078663238,0.9573007131512445,0.9664676575294302,0.9337690141744589,0.9355788708764842,0.25702611779587686,0.3208069199312871,0.14746412463211886,0.191048262251152,0.2157619582742952,0.27643437254388264,0.31780606345566115,0.38214841910832636,0.34097928798002575,0.4184931313644185,0.20553045872758244,0.2646167017443727,0.32475822971749796,0.33554982584701676,0.3589059607065451,0.5559052757793765,0.003062318174858368,0.00261437908496732,0.0015335071308081583,0.0013089005235602095,0.030211480362537766,0.022727272727272728,0.0016129032258064516,0.0013869625520110957
30,0.00015,0.859849831036159,0.9332881291707357,0.20878131035296257,0.13420070082654598,0.12385937560578514,0.07530686133723509,0.18443133943511972,0.08069787190265572,0.252117361678105,0.4304068362057303,True,0.9393236357904308,0.8497043057578532,0.8855892970618119,0.7386833750757162,0.959301692100195,0.9753881803703898,0.920160714756494,0.7527132605857382,0.27397927304116276,0.14617245796311734,0.15873463670618873,0.0788490054487545,0.21656837861043746,0.09425096883472388,0.37280839943657795,0.32546811053565605,0.34801142418687925,0.25642964451652056,0.21066212519997934,0.14707157856295078,0.32025505145962757,0.1478426468732433,0.38103562397107993,0.9657523980815348,0.004353233830845771,0.0,0.0021813649111872857,0.0,0.01647058823529412,0.0,0.0025080616266571123,0.0
31,0.00015,0.8464726345879691,0.8888068675994873,0.2267960973239613,0.14360721137433766,0.13814295034960936,0.08095492126869018,0.20365770816194095,0.0896897115403535,0.2713285063799175,0.420101015815503,True,0.9433960188433205,0.8827016247357484,0.8928567710019144,0.7900321384849245,0.9611511173509691,0.97475719423271,0.9262849933181686,0.8065330565262167,0.261048001879824,0.16999558624328423,0.15011800335030492,0.09289353892557539,0.21149324396985436,0.11807821607030848,0.3409312393410671,0.3033935750244468,0.4160394153602559,0.26082604787972874,0.2626576818859921,0.14997122488049516,0.37237960951325844,0.15099091855075206,0.4712968105543972,0.9569094724220624,0.003300874731803928,0.0,0.0016531658125309968,0.0,0.02710027100271003,0.0,0.0017574692442882249,0.0
32,0.00015,0.8619496498789107,0.801062552134196,0.2127509332917122,0.21202695475350378,0.12675085596443816,0.1270465923245113,0.19071586565955892,0.19863822662812788,0.2560132129067957,0.3434998125090041,True,0.9418607065301202,0.9581736982949934,0.8901103213373207,0.919705805782489,0.9591074314395854,0.9614274743303411,0.9252232882296729,0.9549418715998743,0.2546884041331803,0.22775997602526568,0.14592718270841928,0.12851530997164337,0.21205919780730734,0.3132927447995941,0.31876893930685013,0.1789142008619753,0.37203348308248624,0.3943068742212316,0.2285264956105584,0.24556801538898726,0.32092173250470274,0.2574420789696817,0.44251005499466467,0.8418764988009593,0.011530912659470068,0.014014014014014014,0.005798889574336829,0.007056451612903226,0.03916666666666667,0.025179856115107913,0.006760644418872267,0.009708737864077669
33,0.00015,0.8469713483537946,1.0283139546712239,0.2146319045276234,0.1772051511924616,0.1263150386009948,0.10741759101753656,0.19761557779034103,0.12140100150305881,0.26219845359286315,0.5104661200596583,True,0.9414171411300044,0.3851172916241473,0.8893183308625816,0.23848003921688776,0.961907556061445,0.9993626309128593,0.9217814859119582,0.23851631677269458,0.28043950542229534,0.12320095460325567,0.16308789734737805,0.06564419078613273,0.22270247551323522,0.06622303272762851,0.37859184304032134,0.8824924848792148,0.33607177281826944,0.4084144989741292,0.20197492135071787,0.256608582266477,0.29451400575694764,0.2979799717815479,0.39128445514895677,0.6489058752997602,0.027384435342305443,0.0,0.013882297104888468,0.0,0.07563025210084033,0.0,0.01671906258931123,0.0
